Time,VehicleId,Pos_x,Pos_y,Type,Speed,Lane,Slope,LeaderID,LeaderSpeed,LeaderGap,Acceleration,overtaking_possible_gap,overtaking_feasibility_score,overtaking_recommended,steep_slope
0.02155504234026174,x,-90.38,-1.6,obstacle,6.35,west_right_0,0.0,-1,-1.0,-1.0,1.67,1,1.0,1,0
0.022324865280985373,vehicle_2,82.32,1.6,type3,14.58,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.022324865280985373,vehicle_3,91.51,1.6,type3,12.95,east_left_0,0.0,vehicle_2,14.58,4.19,8.1,1,1.0,1,0
0.022324865280985373,x,-89.72,-1.6,obstacle,6.58,west_right_0,0.0,-1,-1.0,-1.0,2.31,1,1.0,1,0
0.023094688221709007,vehicle_2,80.85,1.6,type3,14.71,east_left_0,0.0,-1,-1.0,-1.0,1.29,1,1.0,1,0
0.023094688221709007,vehicle_3,90.24,1.6,type3,12.79,east_left_0,0.0,vehicle_2,14.71,4.38,-1.56,1,1.0,1,0
0.023094688221709007,vehicle_4,-1.6,94.9,type2,0.0,north_down_0,0.0,-1,-1.0,-1.0,0.0,1,1.0,1,0
0.023094688221709007,x,-89.04,-1.6,obstacle,6.83,west_right_0,0.0,-1,-1.0,-1.0,2.49,1,1.0,1,0
0.02386451116243264,vehicle_2,79.4,1.6,type3,14.51,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.02386451116243264,vehicle_3,88.97,1.6,type3,12.67,east_left_0,0.0,vehicle_2,14.51,4.57,-1.22,1,1.0,1,0
0.02386451116243264,vehicle_4,-1.6,94.51,type2,3.94,north_down_0,0.0,-1,-1.0,-1.0,39.39,1,1.0,1,0
0.02386451116243264,x,-88.34,-1.6,obstacle,7.03,west_right_0,0.0,-1,-1.0,-1.0,2.04,1,1.0,1,0
0.024634334103156276,vehicle_2,77.94,1.6,type3,14.63,east_left_0,0.0,-1,-1.0,-1.0,1.27,1,1.0,1,0
0.024634334103156276,vehicle_3,87.72,1.6,type3,12.47,east_left_0,0.0,vehicle_2,14.63,4.78,-2.0,1,1.0,1,0
0.024634334103156276,vehicle_4,-1.6,93.73,type2,7.76,north_down_0,0.0,-1,-1.0,-1.0,38.21,1,1.0,1,0
0.024634334103156276,x,-87.61,-1.6,obstacle,7.22,west_right_0,0.0,-1,-1.0,-1.0,1.89,1,1.0,1,0
0.025404157043879907,vehicle_0,-94.9,-1.6,type1,0.0,west_right_0,0.0,x,7.42,3.03,0.0,1,1.0,1,0
0.025404157043879907,vehicle_2,76.5,1.6,type3,14.43,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.025404157043879907,vehicle_3,86.42,1.6,type3,12.97,east_left_0,0.0,vehicle_2,14.43,4.93,4.99,1,1.0,1,0
0.025404157043879907,vehicle_4,-1.6,92.58,type2,11.54,north_down_0,0.0,-1,-1.0,-1.0,37.79,1,1.0,1,0
0.025404157043879907,x,-86.87,-1.6,obstacle,7.42,west_right_0,0.0,-1,-1.0,-1.0,2.04,1,1.0,1,0
0.02617397998460354,vehicle_0,-94.47,-1.6,type1,4.33,west_right_0,0.0,x,7.6,3.36,43.31,1,1.0,1,0
0.02617397998460354,vehicle_2,75.04,1.6,type3,14.57,east_left_0,0.0,-1,-1.0,-1.0,1.37,1,1.0,1,0
0.02617397998460354,vehicle_3,85.15,1.6,type3,12.77,east_left_0,0.0,vehicle_2,14.57,5.11,-2.0,1,1.0,1,0
0.02617397998460354,vehicle_4,-1.6,91.44,type2,11.36,north_down_0,0.0,-1,-1.0,-1.0,-1.83,1,1.0,1,0
0.02617397998460354,x,-86.11,-1.6,obstacle,7.6,west_right_0,0.0,-1,-1.0,-1.0,1.79,1,1.0,1,0
0.026943802925327172,vehicle_0,-94.0,-1.6,type1,4.68,west_right_0,0.0,x,7.83,3.67,3.5,1,1.0,1,0
0.026943802925327172,vehicle_2,73.54,1.6,type3,14.99,east_left_0,0.0,-1,-1.0,-1.0,4.17,1,1.0,1,0
0.026943802925327172,vehicle_3,83.88,1.6,type3,12.66,east_left_0,0.0,vehicle_2,14.99,5.34,-1.11,1,1.0,1,0
0.026943802925327172,vehicle_4,-1.6,90.32,type2,11.25,north_down_0,0.0,-1,-1.0,-1.0,-1.06,1,1.0,1,0
0.026943802925327172,x,-85.33,-1.6,obstacle,7.83,west_right_0,0.0,-1,-1.0,-1.0,2.25,1,1.0,1,0
0.027713625866050806,vehicle_0,-93.52,-1.6,type1,4.8,west_right_0,0.0,x,8.07,4.0,1.23,1,1.0,1,0
0.027713625866050806,vehicle_2,72.06,1.6,type3,14.79,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.027713625866050806,vehicle_3,82.57,1.6,type3,13.12,east_left_0,0.0,vehicle_2,14.79,5.51,4.63,1,1.0,1,0
0.027713625866050806,vehicle_4,-1.6,89.17,type2,11.41,north_down_0,0.0,-1,-1.0,-1.0,1.61,1,1.0,1,0
0.027713625866050806,x,-84.52,-1.6,obstacle,8.07,west_right_0,0.0,-1,-1.0,-1.0,2.45,1,1.0,1,0
0.02848344880677444,vehicle_0,-92.99,-1.6,type1,5.29,west_right_0,0.0,x,8.24,4.29,4.9,1,1.0,1,0
0.02848344880677444,vehicle_2,70.6,1.6,type3,14.59,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.02848344880677444,vehicle_3,81.28,1.6,type3,12.92,east_left_0,0.0,vehicle_2,14.59,5.67,-2.0,1,1.0,1,0
0.02848344880677444,vehicle_4,-1.6,88.07,type2,11.07,north_down_0,0.0,-1,-1.0,-1.0,-3.44,1,1.0,1,0
0.02848344880677444,x,-83.7,-1.6,obstacle,8.24,west_right_0,0.0,-1,-1.0,-1.0,1.7,1,1.0,1,0
0.02925327174749807,vehicle_0,-92.44,-1.6,type1,5.48,west_right_0,0.0,x,8.4,4.58,1.91,1,1.0,1,0
0.02925327174749807,vehicle_2,69.14,1.6,type3,14.62,east_left_0,0.0,-1,-1.0,-1.0,0.34,1,1.0,1,0
0.02925327174749807,vehicle_3,80.0,1.6,type3,12.72,east_left_0,0.0,vehicle_2,14.62,5.86,-2.0,1,1.0,1,0
0.02925327174749807,vehicle_4,-1.6,86.95,type2,11.17,north_down_0,0.0,-1,-1.0,-1.0,1.04,1,1.0,1,0
0.02925327174749807,vehicle_5,-1.6,94.9,type4,0.0,north_down_0,0.0,vehicle_4,11.17,2.95,0.0,1,1.0,1,0
0.02925327174749807,x,-82.86,-1.6,obstacle,8.4,west_right_0,0.0,-1,-1.0,-1.0,1.57,1,1.0,1,0
0.030023094688221705,vehicle_0,-91.87,-1.6,type1,5.69,west_right_0,0.0,x,8.61,4.88,2.06,1,1.0,1,0
0.030023094688221705,vehicle_2,67.69,1.6,type3,14.48,east_left_0,0.0,-1,-1.0,-1.0,-1.47,1,1.0,1,0
0.030023094688221705,vehicle_3,78.74,1.6,type3,12.61,east_left_0,0.0,vehicle_2,14.48,6.05,-1.16,1,1.0,1,0
0.030023094688221705,vehicle_4,-1.6,85.82,type2,11.32,north_down_0,0.0,-1,-1.0,-1.0,1.45,1,1.0,1,0
0.030023094688221705,vehicle_5,-1.6,94.78,type4,1.18,north_down_0,0.0,vehicle_4,11.32,3.96,11.82,1,1.0,1,0
0.030023094688221705,x,-82.0,-1.6,obstacle,8.61,west_right_0,0.0,-1,-1.0,-1.0,2.09,1,1.0,1,0
0.03079291762894534,vehicle_0,-91.28,-1.6,type1,5.95,west_right_0,0.0,x,8.76,5.16,2.64,1,1.0,1,0
0.03079291762894534,vehicle_2,66.24,1.6,type3,14.55,east_left_0,0.0,-1,-1.0,-1.0,0.7,1,1.0,1,0
0.03079291762894534,vehicle_3,77.49,1.6,type3,12.57,east_left_0,0.0,vehicle_2,14.55,6.25,-0.33,1,1.0,1,0
0.03079291762894534,vehicle_4,-1.6,84.72,type2,10.99,north_down_0,0.0,-1,-1.0,-1.0,-3.21,1,1.0,1,0
0.03079291762894534,vehicle_5,-1.6,94.57,type4,2.15,north_down_0,0.0,vehicle_4,10.99,4.85,9.66,1,1.0,1,0
0.03079291762894534,x,-81.12,-1.6,obstacle,8.76,west_right_0,0.0,-1,-1.0,-1.0,1.55,1,1.0,1,0
0.03156274056966897,vehicle_0,-90.65,-1.6,type1,6.3,west_right_0,0.0,x,9.02,5.43,3.43,1,1.0,1,0
0.03156274056966897,vehicle_2,64.75,1.6,type3,14.86,east_left_0,0.0,-1,-1.0,-1.0,3.15,1,1.0,1,0
0.03156274056966897,vehicle_3,76.21,1.6,type3,12.74,east_left_0,0.0,vehicle_2,14.86,6.46,1.67,1,1.0,1,0
0.03156274056966897,vehicle_4,-1.6,83.61,type2,11.09,north_down_0,0.0,-1,-1.0,-1.0,0.94,1,1.0,1,0
0.03156274056966897,vehicle_5,-1.6,94.28,type4,2.9,north_down_0,0.0,vehicle_4,11.09,5.67,7.56,1,1.0,1,0
0.03156274056966897,x,-80.22,-1.6,obstacle,9.02,west_right_0,0.0,-1,-1.0,-1.0,2.57,1,1.0,1,0
0.03233256351039261,vehicle_0,-90.01,-1.6,type1,6.37,west_right_0,0.0,x,9.22,5.71,0.68,1,1.0,1,0
0.03233256351039261,vehicle_2,63.29,1.6,type3,14.66,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03233256351039261,vehicle_3,74.89,1.6,type3,13.27,east_left_0,0.0,vehicle_2,14.66,6.6,5.26,1,1.0,1,0
0.03233256351039261,vehicle_4,-1.6,82.49,type2,11.23,north_down_0,0.0,-1,-1.0,-1.0,1.46,1,1.0,1,0
0.03233256351039261,vehicle_5,-1.6,93.89,type4,3.84,north_down_0,0.0,vehicle_4,11.23,6.4,9.33,1,1.0,1,0
0.03233256351039261,x,-79.3,-1.6,obstacle,9.22,west_right_0,0.0,-1,-1.0,-1.0,1.97,1,1.0,1,0
0.03310238645111624,vehicle_0,-89.35,-1.6,type1,6.64,west_right_0,0.0,x,9.37,5.99,2.75,1,1.0,1,0
0.03310238645111624,vehicle_2,61.84,1.6,type3,14.46,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03310238645111624,vehicle_3,73.58,1.6,type3,13.07,east_left_0,0.0,vehicle_2,14.46,6.74,-2.0,1,1.0,1,0
0.03310238645111624,vehicle_4,-1.6,81.38,type2,11.07,north_down_0,0.0,-1,-1.0,-1.0,-1.65,1,1.0,1,0
0.03310238645111624,vehicle_5,-1.6,93.43,type4,4.63,north_down_0,0.0,vehicle_4,11.07,7.05,7.94,1,1.0,1,0
0.03310238645111624,x,-78.36,-1.6,obstacle,9.37,west_right_0,0.0,-1,-1.0,-1.0,1.51,1,1.0,1,0
0.03387220939183988,vehicle_0,-88.66,-1.6,type1,6.9,west_right_0,0.0,x,9.65,6.26,2.63,1,1.0,1,0
0.03387220939183988,vehicle_2,60.41,1.6,type3,14.26,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03387220939183988,vehicle_3,72.29,1.6,type3,12.87,east_left_0,0.0,vehicle_2,14.26,6.88,-2.0,1,1.0,1,0
0.03387220939183988,vehicle_4,-1.6,80.26,type2,11.25,north_down_0,0.0,-1,-1.0,-1.0,1.84,1,1.0,1,0
0.03387220939183988,vehicle_5,-1.6,92.93,type4,5.02,north_down_0,0.0,vehicle_4,11.25,7.67,3.88,1,1.0,1,0
0.03387220939183988,x,-77.39,-1.6,obstacle,9.65,west_right_0,0.0,-1,-1.0,-1.0,2.83,1,1.0,1,0
0.03464203233256351,vehicle_0,-87.94,-1.6,type1,7.18,west_right_0,0.0,x,9.94,6.54,2.73,1,1.0,1,0
0.03464203233256351,vehicle_2,59.01,1.6,type3,14.06,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03464203233256351,vehicle_3,71.01,1.6,type3,12.83,east_left_0,0.0,vehicle_2,14.06,7.0,-0.38,1,1.0,1,0
0.03464203233256351,vehicle_4,-1.6,79.12,type2,11.31,north_down_0,0.0,-1,-1.0,-1.0,0.56,1,1.0,1,0
0.03464203233256351,vehicle_5,-1.6,92.35,type4,5.78,north_down_0,0.0,vehicle_4,11.31,8.22,7.61,1,1.0,1,0
0.03464203233256351,x,-76.4,-1.6,obstacle,9.94,west_right_0,0.0,-1,-1.0,-1.0,2.89,1,1.0,1,0
0.03541185527328714,vehicle_0,-87.17,-1.6,type1,7.64,west_right_0,0.0,x,9.85,6.76,4.66,1,1.0,1,0
0.03541185527328714,vehicle_1,-94.9,-1.6,type5,0.0,west_right_0,0.0,vehicle_0,7.64,2.73,0.0,1,1.0,1,0
0.03541185527328714,vehicle_2,57.62,1.6,type3,13.86,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03541185527328714,vehicle_3,69.75,1.6,type3,12.65,east_left_0,0.0,vehicle_2,13.86,7.12,-1.82,1,1.0,1,0
0.03541185527328714,vehicle_4,-1.6,78.02,type2,11.04,north_down_0,0.0,-1,-1.0,-1.0,-2.67,1,1.0,1,0
0.03541185527328714,vehicle_5,-1.6,91.73,type4,6.23,north_down_0,0.0,vehicle_4,11.04,8.71,4.51,1,1.0,1,0
0.03541185527328714,x,-75.42,-1.6,obstacle,9.85,west_right_0,0.0,-1,-1.0,-1.0,-0.86,1,1.0,1,0
0.036181678214010776,vehicle_0,-86.41,-1.6,type1,7.65,west_right_0,0.0,x,9.87,6.98,0.09,1,1.0,1,0
0.036181678214010776,vehicle_1,-94.88,-1.6,type5,0.2,west_right_0,0.0,vehicle_0,7.65,3.47,1.97,1,1.0,1,0
0.036181678214010776,vehicle_2,56.23,1.6,type3,13.9,east_left_0,0.0,-1,-1.0,-1.0,0.43,1,1.0,1,0
0.036181678214010776,vehicle_3,68.5,1.6,type3,12.45,east_left_0,0.0,vehicle_2,13.9,7.27,-2.0,1,1.0,1,0
0.036181678214010776,vehicle_4,-1.6,76.89,type2,11.34,north_down_0,0.0,-1,-1.0,-1.0,2.94,1,1.0,1,0
0.036181678214010776,vehicle_5,-1.6,91.06,type4,6.63,north_down_0,0.0,vehicle_4,11.34,9.18,3.97,1,1.0,1,0
0.036181678214010776,x,-74.43,-1.6,obstacle,9.87,west_right_0,0.0,-1,-1.0,-1.0,0.13,1,1.0,1,0
0.03695150115473441,vehicle_0,-85.66,-1.6,type1,7.47,west_right_0,0.0,x,9.98,7.23,-1.83,1,1.0,1,0
0.03695150115473441,vehicle_1,-94.84,-1.6,type5,0.39,west_right_0,0.0,vehicle_0,7.47,4.18,1.92,1,1.0,1,0
0.03695150115473441,vehicle_2,54.86,1.6,type3,13.7,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03695150115473441,vehicle_3,67.28,1.6,type3,12.25,east_left_0,0.0,vehicle_2,13.7,7.42,-2.0,1,1.0,1,0
0.03695150115473441,vehicle_4,-1.6,75.77,type2,11.16,north_down_0,0.0,-1,-1.0,-1.0,-1.79,1,1.0,1,0
0.03695150115473441,vehicle_5,-1.6,90.36,type4,7.04,north_down_0,0.0,vehicle_4,11.16,9.59,4.15,1,1.0,1,0
0.03695150115473441,x,-73.43,-1.6,obstacle,9.98,west_right_0,0.0,-1,-1.0,-1.0,1.14,1,1.0,1,0
0.037721324095458045,vehicle_0,-84.89,-1.6,type1,7.72,west_right_0,0.0,x,9.9,7.45,2.57,1,1.0,1,0
0.037721324095458045,vehicle_1,-94.78,-1.6,type5,0.59,west_right_0,0.0,vehicle_0,7.72,4.89,1.98,1,1.0,1,0
0.037721324095458045,vehicle_2,53.5,1.6,type3,13.6,east_left_0,0.0,-1,-1.0,-1.0,-1.03,1,1.0,1,0
0.037721324095458045,vehicle_3,66.07,1.6,type3,12.07,east_left_0,0.0,vehicle_2,13.6,7.57,-1.72,1,1.0,1,0
0.037721324095458045,vehicle_4,-1.6,74.64,type2,11.35,north_down_0,0.0,-1,-1.0,-1.0,1.9,1,1.0,1,0
0.037721324095458045,vehicle_5,-1.6,89.64,type4,7.21,north_down_0,0.0,vehicle_4,11.35,10.0,1.67,1,1.0,1,0
0.037721324095458045,x,-72.44,-1.6,obstacle,9.9,west_right_0,0.0,-1,-1.0,-1.0,-0.85,1,1.0,1,0
0.03849114703618168,vehicle_0,-84.09,-1.6,type1,7.95,west_right_0,0.0,x,9.66,7.62,2.24,1,1.0,1,0
0.03849114703618168,vehicle_1,-94.71,-1.6,type5,0.76,west_right_0,0.0,vehicle_0,7.95,5.61,1.78,1,1.0,1,0
0.03849114703618168,vehicle_2,52.16,1.6,type3,13.4,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.03849114703618168,vehicle_3,64.82,1.6,type3,12.45,east_left_0,0.0,vehicle_2,13.4,7.66,3.8,1,1.0,1,0
0.03849114703618168,vehicle_4,-1.6,73.49,type2,11.46,north_down_0,0.0,-1,-1.0,-1.0,1.11,1,1.0,1,0
0.03849114703618168,vehicle_5,-1.6,88.85,type4,7.9,north_down_0,0.0,vehicle_4,11.46,10.36,6.89,1,1.0,1,0
0.03849114703618168,x,-71.48,-1.6,obstacle,9.66,west_right_0,0.0,-1,-1.0,-1.0,-2.4,1,1.0,1,0
0.039260969976905306,vehicle_0,-83.33,-1.6,type1,7.68,west_right_0,0.0,x,9.31,7.78,-2.71,1,1.0,1,0
0.039260969976905306,vehicle_1,-94.61,-1.6,type5,0.92,west_right_0,0.0,vehicle_0,7.68,6.29,1.58,1,1.0,1,0
0.039260969976905306,vehicle_2,50.84,1.6,type3,13.2,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.039260969976905306,vehicle_3,63.6,1.6,type3,12.25,east_left_0,0.0,vehicle_2,13.2,7.76,-2.0,1,1.0,1,0
0.039260969976905306,vehicle_4,-1.6,72.34,type2,11.48,north_down_0,0.0,-1,-1.0,-1.0,0.25,1,1.0,1,0
0.039260969976905306,vehicle_5,-1.6,88.05,type4,8.03,north_down_0,0.0,vehicle_4,11.48,10.7,1.26,1,1.0,1,0
0.039260969976905306,x,-70.54,-1.6,obstacle,9.31,west_right_0,0.0,-1,-1.0,-1.0,-3.44,1,1.0,1,0
0.04003079291762895,vehicle_0,-82.57,-1.6,type1,7.55,west_right_0,0.0,x,8.91,7.92,-1.26,1,1.0,1,0
0.04003079291762895,vehicle_1,-94.51,-1.6,type5,1.08,west_right_0,0.0,vehicle_0,7.55,6.93,1.59,1,1.0,1,0
0.04003079291762895,vehicle_2,49.54,1.6,type3,13.0,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.04003079291762895,vehicle_3,62.39,1.6,type3,12.05,east_left_0,0.0,vehicle_2,13.0,7.85,-2.0,1,1.0,1,0
0.04003079291762895,vehicle_4,-1.6,71.23,type2,11.17,north_down_0,0.0,-1,-1.0,-1.0,-3.17,1,1.0,1,0
0.04003079291762895,vehicle_5,-1.6,87.2,type4,8.42,north_down_0,0.0,vehicle_4,11.17,10.98,3.97,1,1.0,1,0
0.04003079291762895,x,-69.65,-1.6,obstacle,8.91,west_right_0,0.0,-1,-1.0,-1.0,-4.0,1,1.0,1,0
0.040800615858352575,vehicle_0,-81.85,-1.6,type1,7.2,west_right_0,0.0,x,8.51,8.05,-3.5,1,1.0,1,0
0.040800615858352575,vehicle_1,-94.38,-1.6,type5,1.26,west_right_0,0.0,vehicle_0,7.2,7.53,1.79,1,1.0,1,0
0.040800615858352575,vehicle_2,48.26,1.6,type3,12.8,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.040800615858352575,vehicle_3,61.21,1.6,type3,11.85,east_left_0,0.0,vehicle_2,12.8,7.95,-2.0,1,1.0,1,0
0.040800615858352575,vehicle_4,-1.6,70.08,type2,11.48,north_down_0,0.0,-1,-1.0,-1.0,3.15,1,1.0,1,0
0.040800615858352575,vehicle_5,-1.6,86.32,type4,8.83,north_down_0,0.0,vehicle_4,11.48,11.24,4.04,1,1.0,1,0
0.040800615858352575,x,-68.8,-1.6,obstacle,8.51,west_right_0,0.0,-1,-1.0,-1.0,-4.0,1,1.0,1,0
0.041570438799076216,vehicle_0,-81.17,-1.6,type1,6.85,west_right_0,0.0,x,8.11,8.18,-3.5,1,1.0,1,0
0.041570438799076216,vehicle_1,-94.24,-1.6,type5,1.4,west_right_0,0.0,vehicle_0,6.85,8.07,1.42,1,1.0,1,0
0.041570438799076216,vehicle_2,46.99,1.6,type3,12.67,east_left_0,0.0,-1,-1.0,-1.0,-1.35,1,1.0,1,0
0.041570438799076216,vehicle_3,60.04,1.6,type3,11.65,east_left_0,0.0,vehicle_2,12.67,8.05,-2.0,1,1.0,1,0
0.041570438799076216,vehicle_4,-1.6,68.98,type2,11.01,north_down_0,0.0,-1,-1.0,-1.0,-4.66,1,1.0,1,0
0.041570438799076216,vehicle_5,-1.6,85.44,type4,8.78,north_down_0,0.0,vehicle_4,11.01,11.47,-0.45,1,1.0,1,0
0.041570438799076216,x,-67.99,-1.6,obstacle,8.11,west_right_0,0.0,-1,-1.0,-1.0,-4.0,1,1.0,1,0
0.042340261739799843,vehicle_0,-80.5,-1.6,type1,6.65,west_right_0,0.0,x,7.71,8.28,-2.04,1,1.0,1,0
0.042340261739799843,vehicle_1,-94.08,-1.6,type5,1.58,west_right_0,0.0,vehicle_0,6.65,8.58,1.73,1,1.0,1,0
0.042340261739799843,vehicle_2,45.75,1.6,type3,12.47,east_left_0,0.0,-1,-1.0,-1.0,-2.0,1,1.0,1,0
0.042340261739799843,vehicle_3,58.9,1.6,type3,11.45,east_left_0,0.0,vehicle_2,12.47,8.15,-2.0,1,1.0,1,0
0.042340261739799843,vehicle_4,-1.6,67.86,type2,11.2,north_down_0,0.0,-1,-1.0,-1.0,1.87,1,1.0,1,0
0.042340261739799843,vehicle_5,-1.6,84.52,type4,9.2,north_down_0,0.0,vehicle_4,11.2,11.67,4.18,1,1.0,1,0
0.042340261739799843,x,-67.22,-1.6,obstacle,7.71,west_right_0,0.0,-1,-1.0,-1.0,-4.0,1,1.0,1,0
0.04311008468052348,vehicle_0,-79.85,-1.6,type1,6.53,west_right_0,0.0,x,7.31,8.36,-1.2,1,1.0,1,0
