Time,VehicleId,Pos_x,Pos_y,Speed,Lane,LeaderID,LeaderSpeed,LeaderGap,Acceleration,Deceleration,RelativeSpeed,TTC,SafeDistance,LanePrev,lane_opposite_change,SafeUnsafeOvertaking,speed_advantage,speed_slower,speed_equal,speed_faster,time_to_reach,reach_very_soon,reach_soon,reach_moderate,reach_far,lane_changing,opposite_lane_occupied,overtaking_possible_speed,overtaking_possible_gap,overtaking_safe_ttc,overtaking_lane_clear,overtaking_feasibility_score,overtaking_recommended,ttc_overtaking_risk
0.0022022022022022024,2,92.56,1.6,14.59,14,-1.0,-1.0,-1.0,57.91,0.0,15.59,999.0,999.0,14.0,False,0,15.59,False,False,True,-0.22570532915360503,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0022022022022022024,10101,-93.9,-1.6,5.13,21,-1.0,-1.0,-1.0,2.77,0.0,6.13,999.0,999.0,21.0,False,0,6.13,False,False,True,-0.5546995377503852,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002302302302302302,2,91.12,1.6,14.42,14,-1.0,-1.0,-1.0,-1.68,1.68,15.42,999.0,77.30583333333333,14.0,False,0,15.42,False,False,True,-0.2281368821292776,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002302302302302302,10101,-93.37,-1.6,5.33,21,-1.0,-1.0,-1.0,2.01,0.0,6.33,999.0,999.0,21.0,False,0,6.33,False,False,True,-0.5381165919282511,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0024024024024024023,2,89.63,1.6,14.94,14,-1.0,-1.0,-1.0,5.16,0.0,15.94,999.0,999.0,14.0,False,0,15.94,False,False,True,-0.22085889570552153,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0024024024024024023,10101,-92.81,-1.6,5.55,21,-1.0,-1.0,-1.0,2.21,0.0,6.55,999.0,999.0,21.0,False,0,6.55,False,False,True,-0.5209840810419681,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0025025025025025025,2,88.15,1.6,14.74,14,-1.0,-1.0,-1.0,-2.0,2.0,15.74,999.0,70.0569,14.0,False,0,15.74,False,False,True,-0.22360248447204972,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0025025025025025025,10101,-92.23,-1.6,5.82,21,-1.0,-1.0,-1.0,2.7,0.0,6.82,999.0,999.0,21.0,False,0,6.82,False,False,True,-0.5013927576601671,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0026026026026026027,2,86.7,1.6,14.55,14,-1.0,-1.0,-1.0,-1.82,1.82,15.55,999.0,73.71002747252747,14.0,False,0,15.55,False,False,True,-0.2262727844123193,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0026026026026026027,3,94.9,1.6,0.0,14,2.0,14.55,3.2,0.0,0.0,-14.55,999.0,999.0,999.0,False,0,-14.55,True,False,False,0.7726358148893361,True,False,False,False,1,False,0,1,1,1,0.75,1,0
0.0026026026026026027,10101,-91.63,-1.6,6.02,21,-1.0,-1.0,-1.0,1.96,0.0,7.02,999.0,999.0,21.0,False,0,7.02,False,False,True,-0.48780487804878053,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002702702702702703,2,85.26,1.6,14.36,14,-1.0,-1.0,-1.0,-1.94,1.94,15.36,999.0,68.50680412371133,14.0,False,0,15.36,False,False,True,-0.22900763358778628,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002702702702702703,3,94.02,1.6,8.77,14,2.0,14.36,3.76,87.66,0.0,-5.59,999.0,999.0,14.0,False,0,-5.59,True,False,False,2.274957983193277,True,False,False,False,0,False,0,1,1,1,0.75,1,0
0.002702702702702703,10101,-91.01,-1.6,6.18,21,-1.0,-1.0,-1.0,1.61,0.0,7.18,999.0,999.0,21.0,False,0,7.18,False,False,True,-0.47745358090185686,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0028028028028028026,2,83.78,1.6,14.78,14,-1.0,-1.0,-1.0,4.18,0.0,15.78,999.0,999.0,14.0,False,0,15.78,False,False,True,-0.22304832713754652,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0028028028028028026,3,92.81,1.6,12.14,14,2.0,14.78,4.03,33.73,0.0,-2.639999999999999,999.0,999.0,14.0,False,0,-2.639999999999999,False,True,False,4.836000000000003,False,True,False,False,0,False,0,1,1,1,0.75,1,0
0.0028028028028028026,10101,-90.38,-1.6,6.35,21,-1.0,-1.0,-1.0,1.67,0.0,7.35,999.0,999.0,21.0,False,0,7.35,False,False,True,-0.4669260700389105,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002902902902902903,2,82.32,1.6,14.58,14,-1.0,-1.0,-1.0,-2.0,2.0,15.58,999.0,68.7241,14.0,False,0,15.58,False,False,True,-0.22584692597239653,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.002902902902902903,3,91.51,1.6,12.95,14,2.0,14.58,4.19,8.1,0.0,-1.6300000000000008,999.0,999.0,14.0,False,0,-1.6300000000000008,False,True,False,7.5798994974874345,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.002902902902902903,10101,-89.72,-1.6,6.58,21,-1.0,-1.0,-1.0,2.31,0.0,7.58,999.0,999.0,21.0,False,0,7.58,False,False,True,-0.4534005037783375,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003003003003003003,2,80.85,1.6,14.71,14,-1.0,-1.0,-1.0,1.29,0.0,15.71,999.0,999.0,14.0,False,0,15.71,False,False,True,-0.224019912881145,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003003003003003003,3,90.24,1.6,12.79,14,2.0,14.71,4.38,-1.56,1.56,-1.9200000000000017,999.0,50.51080128205127,14.0,False,0,-1.9200000000000017,False,True,False,6.915789473684206,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.003003003003003003,4,-1.6,94.9,0.0,16,-1.0,-1.0,-1.0,0.0,0.0,1.0,999.0,999.0,999.0,False,0,1.0,False,True,False,-2.6470588235294117,False,False,False,False,1,False,0,1,1,1,0.75,1,0
0.003003003003003003,10101,-89.04,-1.6,6.83,21,-1.0,-1.0,-1.0,2.49,0.0,7.83,999.0,999.0,21.0,False,0,7.83,False,False,True,-0.43956043956043955,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003103103103103103,2,79.4,1.6,14.51,14,-1.0,-1.0,-1.0,-2.0,2.0,15.51,999.0,68.145025,14.0,False,0,15.51,False,False,True,-0.22684310018903592,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003103103103103103,3,88.97,1.6,12.67,14,2.0,14.51,4.57,-1.22,1.22,-1.84,999.0,63.95053278688525,14.0,False,0,-1.84,False,True,False,7.478181818181819,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.003103103103103103,4,-1.6,94.51,3.94,16,-1.0,-1.0,-1.0,39.39,0.0,4.94,999.0,999.0,16.0,False,0,4.94,False,True,False,-0.6792452830188679,False,False,False,False,0,False,0,1,1,1,0.75,1,0
0.003103103103103103,10101,-88.34,-1.6,7.03,21,-1.0,-1.0,-1.0,2.04,0.0,8.030000000000001,999.0,999.0,21.0,False,0,8.030000000000001,False,False,True,-0.4290822407628128,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0032032032032032033,2,77.94,1.6,14.63,14,-1.0,-1.0,-1.0,1.27,0.0,15.63,999.0,999.0,14.0,False,0,15.63,False,False,True,-0.22514071294559101,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0032032032032032033,3,87.72,1.6,12.47,14,2.0,14.63,4.78,-2.0,2.0,-2.16,999.0,36.715225,14.0,False,0,-2.16,False,True,False,6.828571428571429,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.0032032032032032033,4,-1.6,93.73,7.76,16,-1.0,-1.0,-1.0,38.21,0.0,8.76,999.0,999.0,16.0,False,0,8.76,False,False,True,-0.39473684210526316,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0032032032032032033,10101,-87.61,-1.6,7.22,21,-1.0,-1.0,-1.0,1.89,0.0,8.219999999999999,999.0,999.0,21.0,False,0,8.219999999999999,False,False,True,-0.41958041958041964,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003303303303303303,0,-94.9,-1.6,0.0,21,10101.0,7.42,3.03,0.0,0.0,-7.42,999.0,999.0,999.0,False,0,-7.42,True,False,False,1.402056555269923,True,False,False,False,1,False,0,1,1,1,0.75,1,0
0.003303303303303303,2,76.5,1.6,14.43,14,-1.0,-1.0,-1.0,-2.0,2.0,15.43,999.0,67.48622499999999,14.0,False,0,15.43,False,False,True,-0.22799240025332493,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003303303303303303,3,86.42,1.6,12.97,14,2.0,14.43,4.93,4.99,0.0,-1.459999999999999,999.0,999.0,14.0,False,0,-1.459999999999999,False,True,False,9.751648351648356,False,False,True,False,0,False,0,1,1,1,0.75,1,0
0.003303303303303303,4,-1.6,92.58,11.54,16,-1.0,-1.0,-1.0,37.79,0.0,12.54,999.0,999.0,16.0,False,0,12.54,False,False,True,-0.27906976744186046,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.003303303303303303,10101,-86.87,-1.6,7.42,21,-1.0,-1.0,-1.0,2.04,0.0,8.42,999.0,999.0,21.0,False,0,8.42,False,False,True,-0.41002277904328016,False,False,False,False,0,False,1,1,1,1,1.0,1,0
0.0034034034034034033,0,-94.47,-1.6,4.33,21,10101.0,7.6,3.36,43.31,0.0,-3.27,999.0,999.0,21.0,False,0,-3.27,False,True,False,3.332231404958678,False,True,False,False,0,False,0,1,1,1,0.75,1,0
